recovery_id,failure_id,run_id,recovery_attempt_number,recovery_attempted,recovery_strategy,recovery_trigger,recovery_steps,recovery_success,recovery_latency_ms,recovery_token_cost,final_outcome
run_002794_f02_r01,run_002794_f02,run_002794,1,True,use_additional_evidence,step_status=error at run_002794_s015r,3,True,20556,1731,success
run_002794_f03_r01,run_002794_f03,run_002794,1,True,verify_result,step_status=error at run_002794_s017r,1,False,2777,110,partial_success
run_002794_f03_r02,run_002794_f03,run_002794,2,True,rollback,prior recovery attempt 1 failed,1,False,556,272,partial_success
run_002794_f04_r01,run_002794_f04,run_002794,0,False,,,0,False,0,0,failed
run_002795_f01_r01,run_002795_f01,run_002795,1,True,verify_result,step_status=error at run_002795_s009,3,True,11883,1431,success
run_002798_f01_r01,run_002798_f01,run_002798,1,True,rollback,step_status=error at run_002798_s002,3,True,18192,765,success
run_002798_f02_r01,run_002798_f02,run_002798,1,True,replan,step_status=error at run_002798_s012r,1,False,1142,97,partial_success
run_002799_f01_r01,run_002799_f01,run_002799,0,False,,,0,False,0,0,failed
run_002800_f01_r01,run_002800_f01,run_002800,0,False,,,0,False,0,0,failed
run_002801_f01_r01,run_002801_f01,run_002801,0,False,,,0,False,0,0,failed
run_002802_f01_r01,run_002802_f01,run_002802,1,True,alternative_tool,step_status=error at run_002802_s003,1,True,4826,477,success
run_002802_f02_r01,run_002802_f02,run_002802,0,False,,,0,False,0,0,failed
run_002802_f03_r01,run_002802_f03,run_002802,1,True,retry,step_status=error at run_002802_s011,2,True,7976,776,success
run_002802_f04_r01,run_002802_f04,run_002802,1,True,verify_result,step_status=error at run_002802_s019r,3,True,6345,909,success
run_002803_f01_r01,run_002803_f01,run_002803,1,True,alternative_tool,step_status=error at run_002803_s002,2,True,14846,152,success
run_002803_f02_r01,run_002803_f02,run_002803,0,False,,,0,False,0,0,failed
run_002803_f03_r01,run_002803_f03,run_002803,1,True,use_additional_evidence,step_status=error at run_002803_s006,1,False,5873,582,partial_success
run_002803_f04_r01,run_002803_f04,run_002803,1,True,ask_for_clarification,step_status=error at run_002803_s016,3,True,6972,1170,success
run_002804_f01_r01,run_002804_f01,run_002804,1,True,change_execution_strategy,step_status=error at run_002804_s002,3,True,16632,219,success
run_002804_f02_r01,run_002804_f02,run_002804,0,False,,,0,False,0,0,failed
run_002804_f03_r01,run_002804_f03,run_002804,1,True,use_additional_evidence,step_status=error at run_002804_s020r,1,True,5515,292,success
run_002805_f01_r01,run_002805_f01,run_002805,1,True,retry,step_status=error at run_002805_s004,2,True,14002,1038,success
run_002805_f02_r01,run_002805_f02,run_002805,1,True,rollback,step_status=error at run_002805_s015r,2,False,9932,884,partial_success
run_002805_f02_r02,run_002805_f02,run_002805,2,True,replan,prior recovery attempt 1 failed,3,False,16200,792,partial_success
run_002806_f01_r01,run_002806_f01,run_002806,1,True,change_execution_strategy,step_status=error at run_002806_s007,2,True,9760,620,success
run_002808_f01_r01,run_002808_f01,run_002808,0,False,,,0,False,0,0,failed
run_002809_f01_r01,run_002809_f01,run_002809,1,True,reformulate_query,step_status=error at run_002809_s005,2,True,13270,1180,success
run_002810_f01_r01,run_002810_f01,run_002810,1,True,retry,step_status=error at run_002810_s008,1,False,3098,294,partial_success
run_002810_f01_r02,run_002810_f01,run_002810,2,True,retry,prior recovery attempt 1 failed,2,True,10170,576,success
run_002810_f02_r01,run_002810_f02,run_002810,1,True,replan,step_status=error at run_002810_s012r,3,True,3930,510,success
run_002811_f01_r01,run_002811_f01,run_002811,0,False,,,0,False,0,0,failed
run_002812_f01_r01,run_002812_f01,run_002812,1,True,ask_for_clarification,step_status=error at run_002812_s001,2,True,6316,722,success
run_002812_f02_r01,run_002812_f02,run_002812,1,True,rollback,step_status=error at run_002812_s002,3,False,17493,810,partial_success
run_002812_f02_r02,run_002812_f02,run_002812,2,True,rollback,prior recovery attempt 1 failed,2,True,3514,112,success
run_002812_f03_r01,run_002812_f03,run_002812,1,True,rollback,step_status=error at run_002812_s018r,3,False,18465,1080,partial_success
run_002812_f03_r02,run_002812_f03,run_002812,2,True,verify_result,prior recovery attempt 1 failed,2,False,11252,1034,partial_success
run_002812_f04_r01,run_002812_f04,run_002812,1,True,replan,step_status=error at run_002812_s020r,3,False,17634,393,partial_success
run_002812_f04_r02,run_002812_f04,run_002812,2,True,replan,prior recovery attempt 1 failed,3,False,20868,966,partial_success
run_002814_f01_r01,run_002814_f01,run_002814,1,True,alternative_tool,step_status=error at run_002814_s004,2,True,14038,842,success
run_002814_f02_r01,run_002814_f02,run_002814,1,True,rollback,step_status=error at run_002814_s006,3,False,6837,300,partial_success
run_002816_f01_r01,run_002816_f01,run_002816,1,True,use_additional_evidence,step_status=error at run_002816_s007,2,False,14198,830,partial_success
run_002816_f01_r02,run_002816_f01,run_002816,2,True,use_additional_evidence,prior recovery attempt 1 failed,2,True,12864,1116,success
run_002819_f01_r01,run_002819_f01,run_002819,1,True,use_additional_evidence,step_status=error at run_002819_s003,1,False,2348,52,partial_success
run_002819_f01_r02,run_002819_f01,run_002819,2,True,reformulate_query,prior recovery attempt 1 failed,1,False,6998,360,partial_success
run_002819_f02_r01,run_002819_f02,run_002819,1,True,verify_result,step_status=error at run_002819_s015r,2,True,2226,914,success
run_002819_f03_r01,run_002819_f03,run_002819,1,True,rollback,step_status=error at run_002819_s016r,1,False,2691,280,partial_success
run_002819_f03_r02,run_002819_f03,run_002819,2,True,rollback,prior recovery attempt 1 failed,3,True,23709,1374,success
run_002819_f04_r01,run_002819_f04,run_002819,1,True,alternative_tool,step_status=error at run_002819_s004,3,True,23754,192,success
run_002820_f01_r01,run_002820_f01,run_002820,0,False,,,0,False,0,0,failed
run_002823_f01_r01,run_002823_f01,run_002823,0,False,,,0,False,0,0,failed
run_002824_f01_r01,run_002824_f01,run_002824,1,True,change_execution_strategy,step_status=error at run_002824_s002,3,True,11079,1314,success
run_002827_f01_r01,run_002827_f01,run_002827,0,False,,,0,False,0,0,failed
run_002829_f01_r01,run_002829_f01,run_002829,1,True,alternative_tool,step_status=error at run_002829_s003,2,False,9158,188,partial_success
run_002829_f02_r01,run_002829_f02,run_002829,1,True,alternative_tool,step_status=error at run_002829_s015,3,True,19008,1545,success
run_002833_f01_r01,run_002833_f01,run_002833,1,True,alternative_tool,step_status=error at run_002833_s012,1,True,3391,195,success
run_002835_f01_r01,run_002835_f01,run_002835,1,True,alternative_tool,step_status=error at run_002835_s002,1,True,5236,595,success
run_002839_f01_r01,run_002839_f01,run_002839,1,True,verify_result,step_status=error at run_002839_s009,3,True,20469,894,success
run_002840_f01_r01,run_002840_f01,run_002840,1,True,rollback,step_status=error at run_002840_s005,1,True,7207,517,success
run_002840_f02_r01,run_002840_f02,run_002840,1,True,use_additional_evidence,step_status=error at run_002840_s010,1,False,7047,118,partial_success
run_002840_f02_r02,run_002840_f02,run_002840,2,True,use_additional_evidence,prior recovery attempt 1 failed,2,False,10472,226,partial_success
run_002841_f01_r01,run_002841_f01,run_002841,0,False,,,0,False,0,0,failed
run_002842_f01_r01,run_002842_f01,run_002842,1,True,ask_for_clarification,step_status=error at run_002842_s001,3,True,22323,1035,success
run_002842_f02_r01,run_002842_f02,run_002842,0,False,,,0,False,0,0,failed
run_002842_f03_r01,run_002842_f03,run_002842,1,True,verify_result,step_status=error at run_002842_s006,2,True,11844,990,success
run_002848_f01_r01,run_002848_f01,run_002848,1,True,ask_for_clarification,step_status=error at run_002848_s008,1,True,3182,122,success
run_002849_f01_r01,run_002849_f01,run_002849,1,True,rollback,step_status=error at run_002849_s006,1,True,2098,452,success
run_002851_f01_r01,run_002851_f01,run_002851,1,True,retry,step_status=error at run_002851_s004,1,False,3601,479,partial_success
run_002851_f02_r01,run_002851_f02,run_002851,1,True,change_execution_strategy,step_status=error at run_002851_s010,2,True,13828,830,success
run_002851_f03_r01,run_002851_f03,run_002851,1,True,replan,step_status=error at run_002851_s024r,1,False,6551,101,partial_success
run_002852_f01_r01,run_002852_f01,run_002852,0,False,,,0,False,0,0,failed
run_002853_f01_r01,run_002853_f01,run_002853,1,True,retry,step_status=error at run_002853_s006,2,True,15978,762,success
run_002853_f02_r01,run_002853_f02,run_002853,1,True,retry,step_status=error at run_002853_s008,1,True,6337,203,success
run_002853_f03_r01,run_002853_f03,run_002853,1,True,replan,step_status=error at run_002853_s020r,1,False,2014,566,partial_success
run_002853_f04_r01,run_002853_f04,run_002853,1,True,verify_result,step_status=error at run_002853_s010,2,True,11294,192,success
run_002854_f01_r01,run_002854_f01,run_002854,1,True,retry,step_status=error at run_002854_s007,1,True,4395,199,success
run_002854_f02_r01,run_002854_f02,run_002854,1,True,use_additional_evidence,step_status=error at run_002854_s008,1,True,3268,332,success
run_002854_f03_r01,run_002854_f03,run_002854,1,True,retry,step_status=error at run_002854_s011,2,True,14570,484,success
run_002855_f01_r01,run_002855_f01,run_002855,1,True,alternative_tool,step_status=error at run_002855_s002,2,True,4456,644,success
run_002855_f02_r01,run_002855_f02,run_002855,1,True,change_execution_strategy,step_status=error at run_002855_s017,3,True,15006,1278,success
run_002856_f01_r01,run_002856_f01,run_002856,0,False,,,0,False,0,0,failed
run_002859_f01_r01,run_002859_f01,run_002859,1,True,change_execution_strategy,step_status=error at run_002859_s003,2,True,15332,702,success
run_002860_f01_r01,run_002860_f01,run_002860,1,True,retry,step_status=error at run_002860_s003,2,False,14806,852,partial_success
run_002860_f01_r02,run_002860_f01,run_002860,2,True,rollback,prior recovery attempt 1 failed,3,True,19497,1056,success
run_002860_f02_r01,run_002860_f02,run_002860,1,True,rollback,step_status=error at run_002860_s010r,2,True,5018,662,success
run_002860_f03_r01,run_002860_f03,run_002860,1,True,verify_result,step_status=error at run_002860_s014r,1,True,4579,65,success
run_002860_f04_r01,run_002860_f04,run_002860,1,True,verify_result,step_status=error at run_002860_s016r,3,False,7908,840,partial_success
run_002863_f01_r01,run_002863_f01,run_002863,0,False,,,0,False,0,0,failed
run_002865_f01_r01,run_002865_f01,run_002865,1,True,replan,step_status=error at run_002865_s003,2,True,9026,396,success
run_002865_f02_r01,run_002865_f02,run_002865,1,True,replan,step_status=error at run_002865_s022r,2,False,15182,124,partial_success
run_002865_f03_r01,run_002865_f03,run_002865,1,True,use_additional_evidence,step_status=error at run_002865_s023r,1,False,891,327,partial_success
run_002865_f04_r01,run_002865_f04,run_002865,0,False,,,0,False,0,0,failed
run_002866_f01_r01,run_002866_f01,run_002866,0,False,,,0,False,0,0,failed
run_002866_f02_r01,run_002866_f02,run_002866,1,True,retry,step_status=error at run_002866_s009,3,False,20001,1479,partial_success
run_002866_f02_r02,run_002866_f02,run_002866,2,True,retry,prior recovery attempt 1 failed,1,True,7819,124,success
run_002867_f01_r01,run_002867_f01,run_002867,1,True,rollback,step_status=error at run_002867_s003,3,True,2562,423,success
run_002867_f02_r01,run_002867_f02,run_002867,1,True,rollback,step_status=error at run_002867_s006,2,False,9900,454,partial_success
run_002867_f02_r02,run_002867_f02,run_002867,2,True,retry,prior recovery attempt 1 failed,1,True,5080,571,success
run_002867_f03_r01,run_002867_f03,run_002867,1,True,replan,step_status=error at run_002867_s020r,1,False,1880,569,partial_success
run_002867_f03_r02,run_002867_f03,run_002867,2,True,verify_result,prior recovery attempt 1 failed,1,True,3844,64,success
run_002867_f04_r01,run_002867_f04,run_002867,1,True,use_additional_evidence,step_status=error at run_002867_s021r,2,True,9392,480,success
run_002868_f01_r01,run_002868_f01,run_002868,1,True,rollback,step_status=error at run_002868_s005,3,True,11298,1794,success
run_002868_f02_r01,run_002868_f02,run_002868,0,False,,,0,False,0,0,failed
run_002872_f01_r01,run_002872_f01,run_002872,1,True,replan,step_status=error at run_002872_s004,2,False,5032,542,partial_success
run_002872_f01_r02,run_002872_f01,run_002872,2,True,replan,prior recovery attempt 1 failed,3,True,21573,1416,success
run_002872_f02_r01,run_002872_f02,run_002872,1,True,rollback,step_status=error at run_002872_s009r,3,True,17415,1533,success
run_002873_f01_r01,run_002873_f01,run_002873,1,True,rollback,step_status=error at run_002873_s006,1,True,3801,280,success
run_002873_f02_r01,run_002873_f02,run_002873,1,True,change_execution_strategy,step_status=error at run_002873_s007,3,True,5343,1044,success
run_002873_f03_r01,run_002873_f03,run_002873,1,True,replan,step_status=error at run_002873_s021r,3,True,15180,1245,success
run_002873_f04_r01,run_002873_f04,run_002873,1,True,retry,step_status=error at run_002873_s008,1,True,7798,511,success
run_002874_f01_r01,run_002874_f01,run_002874,1,True,retry,step_status=error at run_002874_s012,2,False,15608,1026,partial_success
run_002874_f01_r02,run_002874_f01,run_002874,2,True,retry,prior recovery attempt 1 failed,3,False,22950,1053,partial_success
run_002874_f02_r01,run_002874_f02,run_002874,0,False,,,0,False,0,0,failed
run_002875_f01_r01,run_002875_f01,run_002875,0,False,,,0,False,0,0,failed
run_002875_f02_r01,run_002875_f02,run_002875,0,False,,,0,False,0,0,failed
run_002876_f01_r01,run_002876_f01,run_002876,1,True,rollback,step_status=error at run_002876_s003,1,False,6364,513,partial_success
run_002876_f01_r02,run_002876_f01,run_002876,2,True,replan,prior recovery attempt 1 failed,3,False,5988,1575,partial_success
run_002876_f02_r01,run_002876_f02,run_002876,0,False,,,0,False,0,0,failed
run_002877_f01_r01,run_002877_f01,run_002877,0,False,,,0,False,0,0,failed
run_002880_f01_r01,run_002880_f01,run_002880,1,True,rollback,step_status=error at run_002880_s003,3,True,19020,1446,success
run_002880_f02_r01,run_002880_f02,run_002880,1,True,use_additional_evidence,step_status=error at run_002880_s012r,2,True,2142,136,success
run_002881_f01_r01,run_002881_f01,run_002881,1,True,retry,step_status=error at run_002881_s006,3,True,20358,711,success
run_002881_f02_r01,run_002881_f02,run_002881,1,True,use_additional_evidence,step_status=error at run_002881_s014r,3,False,6129,1425,partial_success
run_002881_f03_r01,run_002881_f03,run_002881,1,True,verify_result,step_status=error at run_002881_s015r,2,False,11388,880,failed
run_002883_f01_r01,run_002883_f01,run_002883,1,True,change_execution_strategy,step_status=error at run_002883_s003,1,True,4618,404,success
run_002883_f02_r01,run_002883_f02,run_002883,1,True,change_execution_strategy,step_status=error at run_002883_s010,1,False,4193,331,partial_success
run_002883_f03_r01,run_002883_f03,run_002883,1,True,rollback,step_status=error at run_002883_s012,1,True,4334,185,success
run_002884_f01_r01,run_002884_f01,run_002884,1,True,alternative_tool,step_status=error at run_002884_s002,1,False,2919,490,partial_success
run_002884_f02_r01,run_002884_f02,run_002884,1,True,replan,step_status=error at run_002884_s010r,3,True,10725,378,success
run_002884_f03_r01,run_002884_f03,run_002884,1,True,verify_result,step_status=error at run_002884_s004,2,False,12262,288,partial_success
run_002885_f01_r01,run_002885_f01,run_002885,1,True,use_additional_evidence,step_status=error at run_002885_s008,1,False,2192,146,partial_success
run_002886_f01_r01,run_002886_f01,run_002886,1,True,change_execution_strategy,step_status=error at run_002886_s002,2,True,4848,802,success
run_002886_f02_r01,run_002886_f02,run_002886,1,True,replan,step_status=error at run_002886_s023r,3,True,5049,444,success
run_002886_f03_r01,run_002886_f03,run_002886,1,True,reformulate_query,step_status=error at run_002886_s015,2,True,888,768,success
run_002887_f01_r01,run_002887_f01,run_002887,0,False,,,0,False,0,0,failed
run_002888_f01_r01,run_002888_f01,run_002888,1,True,change_execution_strategy,step_status=error at run_002888_s002,1,True,7992,239,success
run_002888_f02_r01,run_002888_f02,run_002888,0,False,,,0,False,0,0,failed
run_002891_f01_r01,run_002891_f01,run_002891,1,True,replan,step_status=error at run_002891_s011,2,True,5568,392,success
run_002894_f01_r01,run_002894_f01,run_002894,1,True,replan,step_status=error at run_002894_s001,2,True,1740,700,success
run_002894_f02_r01,run_002894_f02,run_002894,1,True,alternative_tool,step_status=error at run_002894_s008,3,True,4017,1623,success
run_002894_f03_r01,run_002894_f03,run_002894,1,True,replan,step_status=error at run_002894_s020r,3,False,7941,921,partial_success
run_002895_f01_r01,run_002895_f01,run_002895,1,True,alternative_tool,step_status=error at run_002895_s002,2,True,5170,174,success
run_002895_f02_r01,run_002895_f02,run_002895,1,True,rollback,step_status=error at run_002895_s017r,2,False,14436,230,partial_success
run_002895_f02_r02,run_002895_f02,run_002895,2,True,verify_result,prior recovery attempt 1 failed,2,False,9644,990,partial_success
run_002895_f03_r01,run_002895_f03,run_002895,0,False,,,0,False,0,0,failed
run_002895_f04_r01,run_002895_f04,run_002895,1,True,alternative_tool,step_status=error at run_002895_s005,2,True,10402,770,success
run_002896_f01_r01,run_002896_f01,run_002896,1,True,replan,step_status=error at run_002896_s003,2,False,8294,920,partial_success
run_002896_f02_r01,run_002896_f02,run_002896,1,True,ask_for_clarification,step_status=error at run_002896_s006,1,True,3073,509,success
run_002896_f03_r01,run_002896_f03,run_002896,1,True,verify_result,step_status=error at run_002896_s019r,2,False,848,854,partial_success
run_002896_f03_r02,run_002896_f03,run_002896,2,True,rollback,prior recovery attempt 1 failed,2,False,3462,328,partial_success
run_002896_f04_r01,run_002896_f04,run_002896,1,True,retry,step_status=error at run_002896_s008,3,True,15204,1335,success
run_002897_f01_r01,run_002897_f01,run_002897,1,True,replan,step_status=error at run_002897_s001,2,True,12104,274,success
run_002897_f02_r01,run_002897_f02,run_002897,1,True,replan,step_status=error at run_002897_s019r,1,True,3447,431,success
run_002897_f03_r01,run_002897_f03,run_002897,1,True,alternative_tool,step_status=error at run_002897_s003,2,False,15512,768,partial_success
run_002897_f04_r01,run_002897_f04,run_002897,1,True,verify_result,step_status=error at run_002897_s022r,3,True,23043,774,success
run_002898_f01_r01,run_002898_f01,run_002898,1,True,replan,step_status=error at run_002898_s003,1,False,917,425,partial_success
run_002898_f01_r02,run_002898_f01,run_002898,2,True,replan,prior recovery attempt 1 failed,3,True,15033,240,success
run_002898_f02_r01,run_002898_f02,run_002898,1,True,replan,step_status=error at run_002898_s012r,3,True,10263,1536,success
run_002899_f01_r01,run_002899_f01,run_002899,0,False,,,0,False,0,0,failed
run_002900_f01_r01,run_002900_f01,run_002900,0,False,,,0,False,0,0,failed
run_002902_f01_r01,run_002902_f01,run_002902,1,True,alternative_tool,step_status=error at run_002902_s007,2,True,15666,802,success
run_002902_f02_r01,run_002902_f02,run_002902,0,False,,,0,False,0,0,failed
run_002902_f03_r01,run_002902_f03,run_002902,1,True,verify_result,step_status=error at run_002902_s011,3,True,17499,990,success
run_002903_f01_r01,run_002903_f01,run_002903,0,False,,,0,False,0,0,failed
run_002905_f01_r01,run_002905_f01,run_002905,1,True,use_additional_evidence,step_status=error at run_002905_s004,2,True,1180,170,success
run_002910_f01_r01,run_002910_f01,run_002910,1,True,use_additional_evidence,step_status=error at run_002910_s010,3,True,18561,741,success
run_002911_f01_r01,run_002911_f01,run_002911,0,False,,,0,False,0,0,failed
run_002912_f01_r01,run_002912_f01,run_002912,1,True,change_execution_strategy,step_status=error at run_002912_s005,1,False,3408,480,partial_success
run_002914_f01_r01,run_002914_f01,run_002914,0,False,,,0,False,0,0,failed
run_002916_f01_r01,run_002916_f01,run_002916,1,True,replan,step_status=error at run_002916_s002,1,True,4511,462,success
run_002916_f02_r01,run_002916_f02,run_002916,1,True,change_execution_strategy,step_status=error at run_002916_s006,3,True,6939,777,success
run_002916_f03_r01,run_002916_f03,run_002916,1,True,retry,step_status=error at run_002916_s019r,1,True,1820,508,success
run_002917_f01_r01,run_002917_f01,run_002917,1,True,alternative_tool,step_status=error at run_002917_s010,2,True,11442,130,success
run_002917_f02_r01,run_002917_f02,run_002917,1,True,use_additional_evidence,step_status=error at run_002917_s019r,3,True,1359,1170,success
run_002917_f03_r01,run_002917_f03,run_002917,0,False,,,0,False,0,0,failed
run_002918_f01_r01,run_002918_f01,run_002918,1,True,change_execution_strategy,step_status=error at run_002918_s004,3,True,9246,579,success
run_002918_f02_r01,run_002918_f02,run_002918,1,True,replan,step_status=error at run_002918_s023r,3,False,18819,534,partial_success
run_002918_f03_r01,run_002918_f03,run_002918,1,True,replan,step_status=error at run_002918_s028r,1,True,4728,111,success
run_002918_f04_r01,run_002918_f04,run_002918,0,False,,,0,False,0,0,failed
run_002921_f01_r01,run_002921_f01,run_002921,0,False,,,0,False,0,0,failed
run_002922_f01_r01,run_002922_f01,run_002922,1,True,replan,step_status=error at run_002922_s001,2,True,12610,550,success
run_002922_f02_r01,run_002922_f02,run_002922,1,True,replan,step_status=error at run_002922_s014r,1,True,740,125,success
run_002922_f03_r01,run_002922_f03,run_002922,1,True,verify_result,step_status=error at run_002922_s002,3,True,17559,669,success
run_002923_f01_r01,run_002923_f01,run_002923,1,True,alternative_tool,step_status=error at run_002923_s003,3,False,9876,495,partial_success
run_002923_f02_r01,run_002923_f02,run_002923,1,True,reformulate_query,step_status=error at run_002923_s005,1,True,4656,94,success
run_002924_f01_r01,run_002924_f01,run_002924,1,True,alternative_tool,step_status=error at run_002924_s003,3,True,3810,1446,success
run_002924_f02_r01,run_002924_f02,run_002924,1,True,replan,step_status=error at run_002924_s009r,1,True,5253,528,success
run_002925_f01_r01,run_002925_f01,run_002925,0,False,,,0,False,0,0,failed
run_002926_f01_r01,run_002926_f01,run_002926,0,False,,,0,False,0,0,failed
run_002926_f02_r01,run_002926_f02,run_002926,1,True,retry,step_status=error at run_002926_s010,1,True,1673,539,success
run_002926_f03_r01,run_002926_f03,run_002926,1,True,use_additional_evidence,step_status=error at run_002926_s011,2,True,5176,1040,success
run_002926_f04_r01,run_002926_f04,run_002926,0,False,,,0,False,0,0,failed
run_002927_f01_r01,run_002927_f01,run_002927,1,True,change_execution_strategy,step_status=error at run_002927_s007,1,False,7347,573,partial_success
run_002927_f02_r01,run_002927_f02,run_002927,1,True,change_execution_strategy,step_status=error at run_002927_s009,2,True,12926,574,success
run_002927_f03_r01,run_002927_f03,run_002927,0,False,,,0,False,0,0,failed
run_002929_f01_r01,run_002929_f01,run_002929,1,True,replan,step_status=error at run_002929_s001,3,True,5793,1413,success
run_002929_f02_r01,run_002929_f02,run_002929,1,True,replan,step_status=error at run_002929_s010r,2,True,15478,332,success
run_002929_f03_r01,run_002929_f03,run_002929,1,True,verify_result,step_status=error at run_002929_s011r,2,True,7368,1182,success
run_002931_f01_r01,run_002931_f01,run_002931,0,False,,,0,False,0,0,failed
run_002931_f02_r01,run_002931_f02,run_002931,0,False,,,0,False,0,0,failed
run_002932_f01_r01,run_002932_f01,run_002932,1,True,replan,step_status=error at run_002932_s001,2,False,12338,746,partial_success
run_002932_f01_r02,run_002932_f01,run_002932,2,True,ask_for_clarification,prior recovery attempt 1 failed,3,True,23139,426,success
run_002932_f02_r01,run_002932_f02,run_002932,1,True,alternative_tool,step_status=error at run_002932_s009,2,False,15328,274,partial_success
run_002933_f01_r01,run_002933_f01,run_002933,1,True,retry,step_status=error at run_002933_s012,1,True,5137,363,success
run_002933_f02_r01,run_002933_f02,run_002933,1,True,use_additional_evidence,step_status=error at run_002933_s015r,2,False,1382,1038,partial_success
run_002933_f02_r02,run_002933_f02,run_002933,2,True,replan,prior recovery attempt 1 failed,2,True,14524,142,success
run_002934_f01_r01,run_002934_f01,run_002934,1,True,retry,step_status=error at run_002934_s004,3,True,3534,1422,success
run_002934_f02_r01,run_002934_f02,run_002934,1,True,use_additional_evidence,step_status=error at run_002934_s021r,3,False,19959,1230,partial_success
run_002934_f02_r02,run_002934_f02,run_002934,2,True,verify_result,prior recovery attempt 1 failed,2,False,14674,300,partial_success
run_002934_f03_r01,run_002934_f03,run_002934,1,True,verify_result,step_status=error at run_002934_s024r,2,True,6030,1162,success
run_002937_f01_r01,run_002937_f01,run_002937,1,True,replan,step_status=error at run_002937_s013,2,False,6400,518,partial_success
run_002937_f01_r02,run_002937_f01,run_002937,2,True,replan,prior recovery attempt 1 failed,1,True,490,245,success
run_002938_f01_r01,run_002938_f01,run_002938,1,True,use_additional_evidence,step_status=error at run_002938_s003,3,True,12771,1713,success
run_002938_f02_r01,run_002938_f02,run_002938,1,True,use_additional_evidence,step_status=error at run_002938_s004,3,True,15966,285,success
run_002938_f03_r01,run_002938_f03,run_002938,1,True,verify_result,step_status=error at run_002938_s027r,1,True,5433,421,success
run_002938_f04_r01,run_002938_f04,run_002938,1,True,replan,step_status=error at run_002938_s028r,1,True,5945,123,success
run_002941_f01_r01,run_002941_f01,run_002941,1,True,verify_result,step_status=error at run_002941_s008,2,True,11690,438,success
run_002946_f01_r01,run_002946_f01,run_002946,1,True,alternative_tool,step_status=error at run_002946_s003,3,True,23655,909,success
run_002947_f01_r01,run_002947_f01,run_002947,1,True,change_execution_strategy,step_status=error at run_002947_s001,2,False,14622,380,partial_success
run_002947_f01_r02,run_002947_f01,run_002947,2,True,replan,prior recovery attempt 1 failed,1,True,6722,484,success
run_002947_f02_r01,run_002947_f02,run_002947,1,True,change_execution_strategy,step_status=error at run_002947_s002,2,True,15678,1090,success
run_002947_f03_r01,run_002947_f03,run_002947,1,True,alternative_tool,step_status=error at run_002947_s007,3,True,12456,264,success
run_002947_f04_r01,run_002947_f04,run_002947,1,True,verify_result,step_status=error at run_002947_s025r,2,True,12306,440,success
run_002948_f01_r01,run_002948_f01,run_002948,1,True,change_execution_strategy,step_status=error at run_002948_s004,1,False,3948,322,partial_success
run_002948_f01_r02,run_002948_f01,run_002948,2,True,alternative_tool,prior recovery attempt 1 failed,3,False,21687,1209,partial_success
run_002948_f02_r01,run_002948_f02,run_002948,1,True,retry,step_status=error at run_002948_s007,3,True,6642,930,success
run_002954_f01_r01,run_002954_f01,run_002954,1,True,reformulate_query,step_status=error at run_002954_s003,2,False,3136,938,partial_success
run_002954_f01_r02,run_002954_f01,run_002954,2,True,use_additional_evidence,prior recovery attempt 1 failed,3,True,5658,510,success
run_002955_f01_r01,run_002955_f01,run_002955,0,False,,,0,False,0,0,failed
run_002957_f01_r01,run_002957_f01,run_002957,1,True,retry,step_status=error at run_002957_s003,3,True,2205,1269,success
run_002957_f02_r01,run_002957_f02,run_002957,1,True,alternative_tool,step_status=error at run_002957_s005,1,True,6506,352,success
run_002958_f01_r01,run_002958_f01,run_002958,0,False,,,0,False,0,0,failed
run_002959_f01_r01,run_002959_f01,run_002959,1,True,change_execution_strategy,step_status=error at run_002959_s009,3,False,5559,987,partial_success
run_002961_f01_r01,run_002961_f01,run_002961,0,False,,,0,False,0,0,failed
run_002961_f02_r01,run_002961_f02,run_002961,1,True,reformulate_query,step_status=error at run_002961_s006,3,True,19791,501,success
run_002962_f01_r01,run_002962_f01,run_002962,0,False,,,0,False,0,0,failed
run_002969_f01_r01,run_002969_f01,run_002969,1,True,ask_for_clarification,step_status=error at run_002969_s001,1,True,6937,387,success
run_002969_f02_r01,run_002969_f02,run_002969,0,False,,,0,False,0,0,failed
run_002970_f01_r01,run_002970_f01,run_002970,1,True,verify_result,step_status=error at run_002970_s008,2,False,3612,892,failed
run_002972_f01_r01,run_002972_f01,run_002972,1,True,verify_result,step_status=error at run_002972_s007,2,True,842,764,success
run_002972_f02_r01,run_002972_f02,run_002972,1,True,alternative_tool,step_status=error at run_002972_s010,2,False,6272,434,partial_success
run_002972_f03_r01,run_002972_f03,run_002972,0,False,,,0,False,0,0,failed
run_002973_f01_r01,run_002973_f01,run_002973,1,True,rollback,step_status=error at run_002973_s006,3,True,5715,432,success
run_002974_f01_r01,run_002974_f01,run_002974,1,True,alternative_tool,step_status=error at run_002974_s006,2,True,9916,1148,success
run_002974_f02_r01,run_002974_f02,run_002974,0,False,,,0,False,0,0,failed
run_002975_f01_r01,run_002975_f01,run_002975,1,True,verify_result,step_status=error at run_002975_s002,2,True,10808,314,success
run_002975_f02_r01,run_002975_f02,run_002975,1,True,replan,step_status=error at run_002975_s007,2,True,2536,362,success
run_002975_f03_r01,run_002975_f03,run_002975,1,True,rollback,step_status=error at run_002975_s016r,3,True,3537,1722,success
