run_id,task_success,constraint_satisfaction,failure_count,critical_failure_count,cascading_failure_count,recovery_success_rate,tool_efficiency,trajectory_efficiency,grounding_score,final_answer_score,reliability_score
run_002501,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002502,True,0.5,4,0,1,0.75,0.333,0.483,0.6,0.5,0.883
run_002503,True,0.5,2,0,0,0.5,0.375,0.778,1.0,0.5,0.837
run_002504,True,0.5,4,0,0,0.5,0.346,0.5,0.5,0.5,0.835
run_002505,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002506,False,0.0,1,1,0,0.0,0.667,1.0,0.2,0.0,0.067
run_002507,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_002508,True,1.0,1,0,0,1.0,0.75,0.889,1.0,1.0,0.975
run_002509,True,0.5,2,0,0,0.5,0.333,0.824,0.333,0.5,0.833
run_002510,True,1.0,0,0,0,,0.364,1.0,0.8,1.0,0.936
run_002511,True,1.0,3,1,1,1.0,0.333,0.7,1.0,1.0,0.733
run_002512,False,0.0,1,1,0,0.0,0.385,0.933,0.0,0.0,0.039
run_002513,True,0.5,4,0,2,0.5,0.385,0.452,1.0,0.5,0.838
run_002514,True,0.5,4,0,2,0.5,0.357,0.467,1.0,0.5,0.836
run_002515,True,0.5,2,0,1,0.5,0.333,0.609,0.667,0.5,0.833
run_002516,True,1.0,0,0,0,,0.385,0.933,0.8,1.0,0.938
run_002517,True,1.0,0,0,0,,0.375,1.0,0.75,1.0,0.937
run_002518,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002519,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002520,True,1.0,2,0,0,1.0,0.333,0.538,1.0,1.0,0.933
run_002521,True,1.0,1,0,0,1.0,0.353,0.737,1.0,1.0,0.935
run_002522,True,0.5,2,0,0,0.5,0.368,0.667,0.5,0.5,0.837
run_002523,True,1.0,1,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_002524,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002525,True,0.5,2,0,0,0.0,0.357,0.875,0.5,0.5,0.736
run_002526,True,0.5,1,0,0,0.0,0.333,1.0,0.4,0.5,0.733
run_002527,True,1.0,2,0,0,1.0,0.333,0.824,0.667,1.0,0.933
run_002528,True,0.5,4,0,0,0.0,0.368,0.667,0.6,0.5,0.737
run_002529,True,0.5,1,0,0,0.0,0.375,1.0,0.75,0.5,0.737
run_002530,True,0.5,2,0,1,0.5,0.333,0.824,1.0,0.5,0.833
run_002531,True,1.0,1,0,0,1.0,0.429,1.0,0.667,1.0,0.943
run_002532,True,0.5,4,0,1,0.75,0.348,0.56,0.25,0.5,0.885
run_002533,True,0.5,1,0,0,0.0,0.348,0.56,1.0,0.5,0.735
run_002534,True,1.0,1,0,0,1.0,0.421,0.583,1.0,1.0,0.942
run_002535,True,0.5,4,0,0,0.75,0.4,0.56,0.2,0.5,0.89
run_002536,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002537,True,1.0,0,0,0,,0.5,1.0,0.0,1.0,0.95
run_002538,True,1.0,0,0,0,,0.5,1.0,0.5,1.0,0.95
run_002539,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002540,True,1.0,1,0,0,1.0,0.333,0.7,1.0,1.0,0.933
run_002541,False,0.0,1,1,0,0.0,0.333,0.7,0.5,0.0,0.033
run_002542,True,0.5,4,0,1,0.25,0.348,0.56,0.0,0.5,0.785
run_002543,True,0.5,2,0,0,0.5,0.353,0.737,0.6,0.5,0.835
run_002544,True,1.0,0,0,0,,0.5,1.0,0.5,1.0,0.95
run_002545,False,0.0,3,1,1,0.3333333333333333,0.333,0.609,0.667,0.0,0.1
run_002546,True,1.0,0,0,0,,0.5,1.0,0.8,1.0,0.95
run_002547,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002548,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002549,True,1.0,0,0,0,,0.333,1.0,0.25,1.0,0.933
run_002550,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002551,True,1.0,4,0,0,1.0,0.333,0.609,1.0,1.0,0.933
run_002552,True,1.0,0,0,0,,0.385,0.933,0.8,1.0,0.938
run_002553,True,1.0,1,0,0,1.0,0.375,0.778,0.5,1.0,0.937
run_002554,False,0.0,3,1,0,0.6666666666666666,0.462,0.778,0.0,0.0,0.18
run_002555,True,0.5,4,0,0,0.5,0.385,0.467,0.8,0.5,0.838
run_002556,False,0.0,2,1,0,0.0,0.357,0.875,0.5,0.0,0.036
run_002557,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002558,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002559,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002560,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002561,True,0.5,3,0,1,0.3333333333333333,0.389,0.609,0.6,0.5,0.806
run_002562,True,1.0,0,0,0,,0.375,0.778,0.6,1.0,0.937
run_002563,True,1.0,0,0,0,,0.333,0.7,1.0,1.0,0.933
run_002564,True,1.0,4,0,0,1.0,0.36,0.519,1.0,1.0,0.936
run_002565,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002566,True,1.0,0,0,0,,0.375,1.0,0.6,1.0,0.937
run_002567,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_002568,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002569,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002570,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002571,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002572,False,0.0,2,1,0,0.5,0.5,1.0,0.0,0.0,0.15
run_002573,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002574,True,1.0,0,0,0,,0.5,1.0,0.6,1.0,0.95
run_002575,True,1.0,1,0,0,1.0,0.4,1.0,0.5,1.0,0.94
run_002576,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002577,True,1.0,2,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_002578,True,0.5,1,0,0,0.0,0.333,0.727,0.6,0.5,0.733
run_002579,True,1.0,0,0,0,,0.4,1.0,0.8,1.0,0.94
run_002580,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002581,True,1.0,0,0,0,,0.4,1.0,0.8,1.0,0.94
run_002582,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002583,False,0.0,1,1,0,0.0,0.5,1.0,0.5,0.0,0.05
run_002584,True,0.5,2,0,0,0.5,0.4,0.667,0.6,0.5,0.84
run_002585,True,0.5,2,0,1,0.5,0.353,0.737,0.667,0.5,0.835
run_002586,True,1.0,0,0,0,,0.429,1.0,0.5,1.0,0.943
run_002587,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002588,False,0.0,1,1,0,0.0,0.364,1.0,0.5,0.0,0.036
run_002589,True,1.0,2,0,0,1.0,0.333,0.824,0.75,1.0,0.933
run_002590,True,1.0,1,0,0,1.0,0.429,1.0,0.5,1.0,0.943
run_002591,True,0.5,4,1,2,0.5,0.353,0.737,0.8,0.5,0.635
run_002592,False,0.0,2,1,1,0.0,0.364,1.0,0.0,0.0,0.036
run_002593,True,1.0,1,0,0,1.0,0.333,0.727,1.0,1.0,0.933
run_002594,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002595,True,1.0,0,0,0,,0.667,1.0,0.667,1.0,0.967
run_002596,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002597,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002598,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002599,False,0.0,1,1,0,0.0,0.333,1.0,0.6,0.0,0.033
run_002600,True,0.5,4,0,0,0.25,0.8,0.538,0.75,0.5,0.83
run_002601,True,1.0,1,0,0,1.0,0.6,0.8,1.0,1.0,0.96
run_002602,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002603,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002604,False,0.0,1,1,0,0.0,0.4,1.0,0.0,0.0,0.04
run_002605,True,0.5,4,0,0,0.75,0.643,0.5,0.75,0.5,0.914
run_002606,True,1.0,0,0,0,,0.333,0.824,1.0,1.0,0.933
run_002607,True,1.0,2,0,0,1.0,0.333,0.7,1.0,1.0,0.933
run_002608,True,0.5,4,0,0,0.75,0.333,0.7,0.333,0.5,0.883
run_002609,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_002610,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002611,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002612,True,0.5,3,0,1,0.6666666666666666,0.375,0.778,0.5,0.5,0.871
run_002613,True,1.0,2,0,0,1.0,0.444,1.0,0.667,1.0,0.944
run_002614,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002615,True,0.5,2,0,1,0.0,0.4,1.0,0.5,0.5,0.74
run_002616,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002617,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002618,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002619,True,1.0,0,0,0,,0.5,1.0,0.667,1.0,0.95
run_002620,True,1.0,2,0,0,1.0,0.385,0.533,1.0,1.0,0.938
run_002621,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002622,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002623,False,0.0,2,1,1,0.0,0.375,1.0,0.75,0.0,0.038
run_002624,True,1.0,1,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_002625,True,1.0,0,0,0,,0.333,1.0,0.25,1.0,0.933
run_002626,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002627,True,0.5,4,0,0,0.5,0.368,0.667,0.667,0.5,0.837
run_002628,True,1.0,0,0,0,,0.429,1.0,0.8,1.0,0.943
run_002629,True,0.5,1,0,0,0.0,0.4,1.0,1.0,0.5,0.74
run_002630,True,0.5,1,0,0,0.0,0.333,1.0,0.4,0.5,0.733
run_002631,False,0.0,2,1,1,0.0,0.333,1.0,0.5,0.0,0.033
run_002632,False,0.0,1,1,0,0.0,0.4,1.0,0.6,0.0,0.04
run_002633,False,0.0,1,1,0,0.0,0.333,1.0,0.0,0.0,0.033
run_002634,False,0.0,1,1,0,0.0,0.385,0.933,0.667,0.0,0.039
run_002635,True,0.5,2,0,1,0.5,0.375,0.778,0.6,0.5,0.837
run_002636,False,0.0,2,1,0,0.0,0.353,0.737,0.4,0.0,0.035
run_002637,True,1.0,1,0,0,1.0,0.333,0.727,0.667,1.0,0.933
run_002638,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002639,True,1.0,0,0,0,,0.5,1.0,0.667,1.0,0.95
run_002640,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002641,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002642,True,0.5,2,0,0,0.5,0.4,1.0,1.0,0.5,0.84
run_002643,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002644,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002645,True,0.5,4,1,1,0.75,0.333,0.7,1.0,0.5,0.683
run_002646,True,0.5,4,0,1,0.5,0.357,0.467,0.333,0.5,0.836
run_002647,False,0.0,1,1,0,0.0,0.333,0.7,0.5,0.0,0.033
run_002648,True,0.5,4,0,0,0.5,0.346,0.5,0.5,0.5,0.835
run_002649,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002650,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002651,True,1.0,1,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_002652,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002653,True,0.5,1,0,0,0.0,0.333,1.0,1.0,0.5,0.733
run_002654,True,1.0,0,0,0,,0.429,1.0,0.5,1.0,0.943
run_002655,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002656,True,1.0,0,0,0,,0.429,1.0,0.8,1.0,0.943
run_002657,True,1.0,1,0,0,1.0,0.357,0.875,0.25,1.0,0.936
run_002658,False,0.0,4,1,2,0.5,0.333,0.609,0.333,0.0,0.133
run_002659,True,1.0,1,0,0,1.0,0.368,0.667,1.0,1.0,0.937
run_002660,True,0.5,2,0,0,0.5,0.368,0.667,1.0,0.5,0.837
run_002661,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002662,True,1.0,0,0,0,,0.4,1.0,0.5,1.0,0.94
run_002663,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002664,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002665,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002666,False,0.0,2,1,0,0.5,0.364,1.0,0.0,0.0,0.136
run_002667,True,1.0,1,0,0,1.0,0.429,0.889,0.6,1.0,0.943
run_002668,True,1.0,2,0,0,1.0,0.385,0.933,0.333,1.0,0.938
run_002669,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002670,True,0.5,2,0,0,0.5,0.333,0.824,0.5,0.5,0.833
run_002671,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002672,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002673,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002674,False,0.0,2,1,0,0.5,0.353,0.737,0.4,0.0,0.135
run_002675,True,0.5,4,0,0,0.5,0.355,0.424,0.0,0.5,0.835
run_002676,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002677,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002678,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002679,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002680,True,0.5,3,0,1,0.6666666666666666,0.333,0.483,0.5,0.5,0.867
run_002681,True,1.0,3,0,0,1.0,0.346,0.5,1.0,1.0,0.935
run_002682,True,0.5,4,0,0,0.5,0.357,0.467,1.0,0.5,0.836
run_002683,True,0.5,2,0,1,0.5,0.353,0.737,0.0,0.5,0.835
run_002684,False,0.0,1,1,0,0.0,0.368,0.667,0.0,0.0,0.037
run_002685,True,0.5,3,0,1,0.3333333333333333,0.333,0.609,1.0,0.5,0.8
run_002686,False,0.0,2,1,0,0.5,0.35,0.636,0.6,0.0,0.135
run_002687,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002688,False,0.0,2,1,1,0.0,0.4,1.0,0.25,0.0,0.04
run_002689,False,0.0,2,1,0,0.5,0.364,1.0,0.0,0.0,0.136
run_002690,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002691,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002692,True,1.0,1,0,0,1.0,0.571,1.0,1.0,1.0,0.957
run_002693,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002694,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002695,True,0.5,4,0,2,0.5,0.333,0.538,0.75,0.5,0.833
run_002696,False,0.0,2,1,1,0.5,0.333,0.7,0.75,0.0,0.133
run_002697,True,0.5,3,0,1,0.6666666666666666,0.348,0.56,0.6,0.5,0.868
run_002698,True,1.0,0,0,0,,0.385,0.933,1.0,1.0,0.938
run_002699,True,1.0,0,0,0,,0.667,1.0,0.333,1.0,0.967
run_002700,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002701,True,0.5,1,0,0,0.0,0.5,1.0,0.4,0.5,0.75
run_002702,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002703,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002704,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002705,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002706,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_002707,True,1.0,0,0,0,,0.4,1.0,0.75,1.0,0.94
run_002708,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002709,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002710,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002711,True,0.5,3,0,0,0.6666666666666666,0.636,0.609,0.5,0.5,0.897
run_002712,True,0.5,3,0,1,0.6666666666666666,0.333,1.0,0.25,0.5,0.867
run_002713,True,0.5,2,0,0,0.5,0.333,1.0,0.8,0.5,0.833
run_002714,False,0.0,1,1,0,0.0,0.429,1.0,0.2,0.0,0.043
run_002715,True,1.0,2,0,0,1.0,0.385,0.533,0.8,1.0,0.938
run_002716,True,1.0,0,0,0,,0.5,1.0,0.333,1.0,0.95
run_002717,False,0.0,1,1,0,0.0,0.333,1.0,0.0,0.0,0.033
run_002718,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002719,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002720,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002721,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002722,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002723,True,1.0,3,0,0,1.0,0.368,0.667,1.0,1.0,0.937
run_002724,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002725,True,1.0,0,0,0,,0.4,1.0,0.75,1.0,0.94
run_002726,True,1.0,1,0,0,1.0,0.429,0.889,1.0,1.0,0.943
run_002727,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002728,True,1.0,2,0,0,1.0,0.364,0.583,1.0,1.0,0.936
run_002729,True,1.0,0,0,0,,0.385,0.933,1.0,1.0,0.938
run_002730,True,0.5,4,0,0,0.5,0.375,0.519,0.5,0.5,0.837
run_002731,False,0.0,2,1,0,0.5,0.357,0.824,0.2,0.0,0.136
run_002732,True,0.5,3,0,1,0.6666666666666666,0.353,0.737,0.4,0.5,0.869
run_002733,False,0.0,3,1,1,0.3333333333333333,0.357,0.875,0.333,0.0,0.102
run_002734,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002735,True,1.0,2,0,0,1.0,0.333,0.7,0.8,1.0,0.933
run_002736,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002737,True,1.0,0,0,0,,0.667,1.0,0.6,1.0,0.967
run_002738,True,0.5,4,0,0,0.25,0.357,0.5,0.5,0.5,0.786
run_002739,False,0.0,1,1,0,0.0,0.429,1.0,0.0,0.0,0.043
run_002740,True,0.5,4,0,0,0.75,0.368,0.667,0.0,0.5,0.887
run_002741,True,0.5,1,0,0,0.0,0.333,0.824,1.0,0.5,0.733
run_002742,True,0.5,1,0,0,0.0,0.429,1.0,0.25,0.5,0.743
run_002743,True,1.0,4,0,0,1.0,0.44,0.4,1.0,1.0,0.944
run_002744,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002745,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002746,True,0.5,1,0,0,0.0,0.375,1.0,0.333,0.5,0.737
run_002747,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002748,True,1.0,3,0,0,1.0,0.571,0.667,1.0,1.0,0.957
run_002749,True,1.0,0,0,0,,0.5,1.0,0.0,1.0,0.95
run_002750,True,1.0,0,0,0,,0.364,1.0,0.8,1.0,0.936
run_002751,True,0.5,3,0,1,0.0,0.333,0.609,0.75,0.5,0.733
run_002752,False,0.0,4,1,0,0.75,0.364,0.583,0.0,0.0,0.186
run_002753,True,0.5,4,0,1,0.25,0.333,0.609,0.6,0.5,0.783
run_002754,False,0.0,1,1,0,0.0,0.353,0.737,0.4,0.0,0.035
run_002755,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002756,True,1.0,1,0,0,1.0,0.429,0.889,0.25,1.0,0.943
run_002757,True,0.5,1,0,0,0.0,0.4,1.0,0.5,0.5,0.74
run_002758,True,0.5,4,0,1,0.25,0.333,0.7,0.75,0.5,0.783
run_002759,True,1.0,0,0,0,,0.353,0.737,1.0,1.0,0.935
run_002760,False,0.0,4,1,1,0.5,0.368,0.609,0.8,0.0,0.137
run_002761,True,0.5,4,0,1,0.75,0.333,0.438,0.667,0.5,0.883
run_002762,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002763,True,0.5,2,0,1,0.5,0.333,0.727,0.2,0.5,0.833
run_002764,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002765,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002766,False,0.0,1,1,0,0.0,0.333,1.0,0.0,0.0,0.033
run_002767,True,1.0,2,0,0,1.0,0.333,0.824,0.0,1.0,0.933
run_002768,True,1.0,1,0,0,1.0,0.368,0.667,1.0,1.0,0.937
run_002769,True,0.5,1,0,0,0.0,0.364,1.0,0.5,0.5,0.736
run_002770,True,1.0,0,0,0,,0.333,1.0,0.8,1.0,0.933
run_002771,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002772,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002773,True,1.0,4,0,0,1.0,0.7,0.636,0.5,1.0,0.97
run_002774,True,0.5,2,0,0,0.5,0.333,1.0,1.0,0.5,0.833
run_002775,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_002776,True,0.5,2,0,0,0.5,0.357,0.875,1.0,0.5,0.836
run_002777,True,1.0,0,0,0,,0.429,1.0,0.667,1.0,0.943
run_002778,False,0.0,1,1,0,0.0,0.4,1.0,0.6,0.0,0.04
run_002779,False,0.0,3,1,1,0.3333333333333333,0.45,0.519,0.25,0.0,0.112
run_002780,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002781,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002782,True,1.0,0,0,0,,0.333,1.0,0.667,1.0,0.933
run_002783,True,1.0,1,0,0,1.0,0.333,0.609,1.0,1.0,0.933
run_002784,True,0.5,4,0,1,0.25,0.333,0.609,0.333,0.5,0.783
run_002785,True,0.5,4,0,1,0.5,0.333,0.609,0.5,0.5,0.833
run_002786,False,0.0,2,1,1,0.5,0.4,1.0,0.5,0.0,0.14
run_002787,True,0.5,1,0,0,0.0,0.368,0.667,1.0,0.5,0.737
run_002788,False,0.0,3,1,1,0.3333333333333333,0.368,0.667,1.0,0.0,0.103
run_002789,True,0.5,4,0,0,0.75,0.333,0.483,0.5,0.5,0.883
run_002790,True,0.5,1,0,0,0.0,0.4,1.0,1.0,0.5,0.74
run_002791,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002792,True,1.0,0,0,0,,0.375,1.0,0.667,1.0,0.937
run_002793,True,1.0,1,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_002794,True,0.5,4,0,0,0.5,0.5,0.7,0.6,0.5,0.85
run_002795,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002796,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002797,True,1.0,0,0,0,,0.5,1.0,0.0,1.0,0.95
run_002798,True,0.5,2,0,1,0.5,0.385,0.933,0.5,0.5,0.838
run_002799,False,0.0,1,1,0,0.0,0.333,1.0,0.25,0.0,0.033
run_002800,False,0.0,1,1,0,0.0,0.364,1.0,0.0,0.0,0.036
run_002801,False,0.0,1,1,0,0.0,0.368,0.667,0.4,0.0,0.037
run_002802,True,0.5,4,0,0,0.75,0.333,0.609,1.0,0.5,0.883
run_002803,True,0.5,4,1,2,0.5,0.346,0.5,0.6,0.5,0.635
run_002804,True,0.5,3,0,0,0.6666666666666666,0.35,0.636,0.5,0.5,0.868
run_002805,True,0.5,2,0,0,0.5,0.368,0.667,0.0,0.5,0.837
run_002806,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002807,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002808,False,0.0,1,1,0,0.0,0.375,1.0,0.4,0.0,0.038
run_002809,True,1.0,1,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_002810,True,1.0,2,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_002811,True,0.5,1,0,0,0.0,0.333,1.0,1.0,0.5,0.733
run_002812,True,0.5,4,0,1,0.5,0.36,0.483,1.0,0.5,0.836
run_002813,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002814,True,0.5,2,0,0,0.5,0.364,1.0,0.4,0.5,0.836
run_002815,True,1.0,0,0,0,,0.429,1.0,0.5,1.0,0.943
run_002816,True,1.0,1,0,0,1.0,0.357,0.875,0.6,1.0,0.936
run_002817,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002818,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002819,True,0.5,4,0,0,0.75,0.348,0.56,0.2,0.5,0.885
run_002820,True,0.5,1,0,0,0.0,0.375,1.0,0.5,0.5,0.737
run_002821,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002822,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002823,False,0.0,1,1,0,0.0,0.4,1.0,0.25,0.0,0.04
run_002824,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002825,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002826,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002827,True,0.5,1,0,0,0.0,0.667,1.0,0.667,0.5,0.767
run_002828,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002829,True,0.5,2,0,0,0.5,0.35,0.636,0.6,0.5,0.835
run_002830,True,1.0,0,0,0,,0.667,1.0,0.333,1.0,0.967
run_002831,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002832,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002833,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002834,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_002835,True,1.0,1,0,0,1.0,0.333,1.0,0.5,1.0,0.933
run_002836,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_002837,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002838,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002839,True,1.0,1,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_002840,True,0.5,2,0,0,0.5,0.385,0.933,1.0,0.5,0.838
run_002841,False,0.0,1,1,0,0.0,0.429,1.0,0.0,0.0,0.043
run_002842,True,0.5,3,0,1,0.6666666666666666,0.429,0.737,0.4,0.5,0.876
run_002843,True,1.0,0,0,0,,0.364,1.0,0.4,1.0,0.936
run_002844,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002845,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002846,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002847,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002848,True,1.0,1,0,0,1.0,0.5,0.889,1.0,1.0,0.95
